TrErr,TrErr,coef_a,Score,
0.014624,0.79842,0.01,128,0,0,0,0,0
0.016489,0.66619,0.02,228,0,0,0,0,0
0.018859,0.56749,0.03,296,0,0,0,0,0
0.021103,0.48044,0.04,368,0,0,0,0,0
0.022112,0.40331,0.05,428,0,0,0,0,0
0.022944,0.35561,0.06,448,0,0,0,0,0
0.023675,0.31671,0.07,460,0,0,0,0,0
0.023751,0.28886,0.08,468,0,0,0,0,0
0.023751,0.27049,0.09,476,0,0,0,0,0
0.023675,0.25452,0.1,484,0,0,0,0,0
0.023499,0.24362,0.11,496,0,0,0,0,0
0.023221,0.23466,0.12,496,0,0,0,0,0
0.022893,0.22891,0.13,504,0,0,0,0,0
0.022238,0.22301,0.14,504,0,0,0,0,0
0.022112,0.21428,0.15,512,0,0,0,0,0
0.021582,0.20987,0.16,508,0,0,0,0,0
0.021255,0.20808,0.17,508,0,0,0,0,0
0.021053,0.20464,0.18,508,0,0,0,0,0
0.020902,0.20121,0.19,512,0,0,0,0,0
0.020423,0.19882,0.2,512,0,0,0,0,0
0.02007,0.1983,0.21,508,0,0,0,0,0
0.01954,0.19576,0.22,512,0,0,0,0,0
0.019288,0.19516,0.23,512,0,0,0,0,0
0.01954,0.19322,0.24,516,0,0,0,0,0
0.019565,0.1927,0.25,520,0,0,0,0,0
0.019591,0.19031,0.26,520,0,0,0,0,0
0.019742,0.19009,0.27,520,0,0,0,0,0
0.020095,0.18979,0.28,516,0,0,0,0,0
0.019817,0.19098,0.29,512,0,0,0,0,0
0.020044,0.18956,0.3,516,0,0,0,0,0
0.020221,0.19098,0.31,516,0,0,0,0,0
0.020549,0.18986,0.32,516,0,0,0,0,0
0.020851,0.18979,0.33,516,0,0,0,0,0
0.020902,0.18919,0.34,508,0,0,0,0,0
0.021179,0.19031,0.35,512,0,0,0,0,0
0.021582,0.18964,0.36,516,0,0,0,0,0
0.022011,0.18979,0.37,512,0,0,0,0,0
0.022414,0.18934,0.38,520,0,0,0,0,0
0.022667,0.18971,0.39,520,0,0,0,0,0
0.022944,0.18986,0.4,520,0,0,0,0,0
0.023927,0.18919,0.41,524,0,0,0,0,0
0.024053,0.19001,0.42,512,0,0,0,0,0
0.024608,0.18934,0.43,520,0,0,0,0,0
0.025137,0.19009,0.44,516,0,0,0,0,0
0.025465,0.19128,0.45,516,0,0,0,0,0
0.026196,0.19113,0.46,520,0,0,0,0,0
0.026524,0.19068,0.47,524,0,0,0,0,0
0.026801,0.19016,0.48,520,0,0,0,0,0
0.027281,0.19001,0.49,524,0,0,0,0,0
0.027709,0.19113,0.5,520,0,0,0,0,0
0.028062,0.19046,0.51,520,0,0,0,0,0
0.028692,0.19016,0.52,520,0,0,0,0,0
0.028819,0.19061,0.53,520,0,0,0,0,0
0.029449,0.18911,0.54,524,0,0,0,0,0
0.029575,0.19009,0.55,524,0,0,0,0,0
0.030331,0.18979,0.56,524,0,0,0,0,0
0.030609,0.18964,0.57,516,0,0,0,0,0
0.030684,0.18979,0.58,524,0,0,0,0,0
0.03139,0.18949,0.59,524,0,0,0,0,0
0.032172,0.19053,0.6,520,0,0,0,0,0
0.032727,0.19001,0.61,524,0,0,0,0,0
0.03313,0.18964,0.62,524,0,0,0,0,0
0.033357,0.18964,0.63,520,0,0,0,0,0
0.03376,0.18956,0.64,520,0,0,0,0,0
0.034063,0.18949,0.65,520,0,0,0,0,0
0.034718,0.18971,0.66,520,0,0,0,0,0
0.035374,0.19053,0.67,520,0,0,0,0,0
0.035803,0.19106,0.68,520,0,0,0,0,0
0.036382,0.19135,0.69,520,0,0,0,0,0
0.036861,0.19091,0.7,520,0,0,0,0,0
0.037467,0.19158,0.71,524,0,0,0,0,0
0.038072,0.19053,0.72,524,0,0,0,0,0
0.038576,0.1915,0.73,520,0,0,0,0,0
0.03908,0.1921,0.74,516,0,0,0,0,0
0.039811,0.19225,0.75,524,0,0,0,0,0
0.040669,0.19195,0.76,520,0,0,0,0,0
0.040921,0.19322,0.77,516,0,0,0,0,0
0.041627,0.1933,0.78,516,0,0,0,0,0
0.042408,0.19322,0.79,512,0,0,0,0,0
0.043165,0.19412,0.8,516,0,0,0,0,0
0.043518,0.19471,0.81,516,0,0,0,0,0
0.043946,0.19449,0.82,516,0,0,0,0,0
0.044375,0.19516,0.83,516,0,0,0,0,0
0.044829,0.19576,0.84,520,0,0,0,0,0
0.04551,0.19583,0.85,520,0,0,0,0,0
0.046216,0.19703,0.86,528,0,0,0,0,0
0.047048,0.19837,0.87,528,0,0,0,0,0
0.047577,0.19748,0.88,528,0,0,0,0,0
0.048031,0.1977,0.89,528,0,0,0,0,0
0.048888,0.19792,0.9,524,0,0,0,0,0
0.049418,0.19815,0.91,520,0,0,0,0,0
0.049846,0.19949,0.92,520,0,0,0,0,0
0.050426,0.19972,0.93,524,0,0,0,0,0
0.051107,0.20009,0.94,524,0,0,0,0,0
0.051813,0.20039,0.95,524,0,0,0,0,0
0.052544,0.20181,0.96,524,0,0,0,0,0
0.053351,0.2027,0.97,520,0,0,0,0,0
0.053906,0.20225,0.98,532,0,0,0,0,0
0.054637,0.20196,0.99,532,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
