M,begin,in,fdb,int,w_d,TrErr,TrErr,Score,
2,1,0.01,0.8,0.01,0.01,0.053805,0.2083,504
2,2,0.01,0.8,0.01,0.01,0.053855,0.19636,508
3,1,0.01,0.8,0.01,0.01,0.043113,0.20829,496
3,2,0.01,0.8,0.01,0.01,0.044172,0.19888,504
3,3,0.01,0.8,0.01,0.01,0.045764,0.20045,504
4,1,0.01,0.8,0.01,0.01,0.040339,0.20096,496
4,2,0.01,0.8,0.01,0.01,0.037717,0.19439,496
4,3,0.01,0.8,0.01,0.01,0.035905,0.19558,492
4,4,0.01,0.8,0.01,0.01,0.037115,0.19379,492
5,1,0.01,0.8,0.01,0.01,0.03227,0.21799,504
5,2,0.01,0.8,0.01,0.01,0.033279,0.22322,488
5,3,0.01,0.8,0.01,0.01,0.028996,0.20119,512
5,4,0.01,0.8,0.01,0.01,0.034544,0.19634,504
5,5,0.01,0.8,0.01,0.01,0.034922,0.19821,516
6,1,0.01,0.8,0.01,0.01,0.028891,0.21451,492
6,2,0.01,0.8,0.01,0.01,0.025261,0.21003,480
6,3,0.01,0.8,0.01,0.01,0.02466,0.21048,484
6,4,0.01,0.8,0.01,0.01,0.026324,0.22212,484
6,5,0.01,0.8,0.01,0.01,0.029198,0.23377,480
6,6,0.01,0.8,0.01,0.01,0.027988,0.22481,468
7,1,0.01,0.8,0.01,0.01,0.020826,0.21578,508
7,2,0.01,0.8,0.01,0.01,0.021179,0.23406,480
7,3,0.01,0.8,0.01,0.01,0.022767,0.22727,488
7,4,0.01,0.8,0.01,0.01,0.025238,0.22936,480
7,5,0.01,0.8,0.01,0.01,0.024532,0.20272,508
7,6,0.01,0.8,0.01,0.01,0.019944,0.22362,496
7,7,0.01,0.8,0.01,0.01,0.025415,0.21317,492
8,1,0.01,0.8,0.01,0.01,0.020169,0.23343,484
8,2,0.01,0.8,0.01,0.01,0.016942,0.20478,484
8,3,0.01,0.8,0.01,0.01,0.016539,0.22985,468
8,4,0.01,0.8,0.01,0.01,0.020169,0.22507,476
8,5,0.01,0.8,0.01,0.01,0.023397,0.22388,468
8,6,0.01,0.8,0.01,0.01,0.019564,0.23403,460
8,7,0.01,0.8,0.01,0.01,0.02098,0.22388,484
8,8,0.01,0.8,0.01,0.01,0.01977,0.22687,492
9,1,0.01,0.8,0.01,0.01,0.020649,0.23506,472
9,2,0.01,0.8,0.01,0.01,0.016338,0.23573,480
9,3,0.01,0.8,0.01,0.01,0.017699,0.25185,452
9,4,0.01,0.8,0.01,0.01,0.019287,0.24715,468
9,5,0.01,0.8,0.01,0.01,0.018153,0.26528,468
9,6,0.01,0.8,0.01,0.01,0.016338,0.24312,476
9,7,0.01,0.8,0.01,0.01,0.014522,0.2505,476
9,8,0.01,0.8,0.01,0.01,0.017245,0.24177,460
9,9,0.01,0.8,0.01,0.01,0.014526,0.23506,492
10,1,0.01,0.8,0.01,0.01,0.013864,0.26716,452
10,2,0.01,0.8,0.01,0.01,0.013864,0.26493,440
10,3,0.01,0.8,0.01,0.01,0.010338,0.25373,452
10,4,0.01,0.8,0.01,0.01,0.015129,0.24776,468
10,5,0.01,0.8,0.01,0.01,0.012103,0.23806,464
10,6,0.01,0.8,0.01,0.01,0.016137,0.25448,460
10,7,0.01,0.8,0.01,0.01,0.012607,0.26045,460
10,8,0.01,0.8,0.01,0.01,0.013868,0.25373,456
10,9,0.01,0.8,0.01,0.01,0.014372,0.24925,444
10,10,0.01,0.8,0.01,0.01,0.013364,0.26716,452
11,1,0.01,0.8,0.01,0.01,0.013588,0.29557,464
11,2,0.01,0.8,0.01,0.01,0.009706,0.25698,456
11,3,0.01,0.8,0.01,0.01,0.010261,0.27833,432
11,4,0.01,0.8,0.01,0.01,0.013034,0.25534,464
11,5,0.01,0.8,0.01,0.01,0.014975,0.26683,444
11,6,0.01,0.8,0.01,0.01,0.011925,0.30624,420
11,7,0.01,0.8,0.01,0.01,0.015252,0.27504,452
11,8,0.01,0.8,0.01,0.01,0.011373,0.28489,444
11,9,0.01,0.8,0.01,0.01,0.012483,0.29064,432
11,10,0.01,0.8,0.01,0.01,0.011096,0.26601,448
11,11,0.01,0.8,0.01,0.01,0.01165,0.27094,448
12,1,0.01,0.8,0.01,0.01,0.010587,0.26231,456
12,2,0.01,0.8,0.01,0.01,0.0066546,0.26679,448
12,3,0.01,0.8,0.01,0.01,0.0069592,0.28559,448
12,4,0.01,0.8,0.01,0.01,0.0118,0.30618,428
12,5,0.01,0.8,0.01,0.01,0.013011,0.29633,424
12,6,0.01,0.8,0.01,0.01,0.0118,0.2829,432
12,7,0.01,0.8,0.01,0.01,0.0093797,0.27663,440
12,8,0.01,0.8,0.01,0.01,0.0096823,0.29275,428
12,9,0.01,0.8,0.01,0.01,0.0090772,0.27574,456
12,10,0.01,0.8,0.01,0.01,0.0090772,0.29006,440
12,11,0.01,0.8,0.01,0.01,0.0096823,0.28111,468
12,12,0.01,0.8,0.01,0.01,0.011195,0.2829,452
13,1,0.01,0.8,0.01,0.01,0.0055719,0.25509,456
13,2,0.01,0.8,0.01,0.01,0.0065552,0.2677,456
13,3,0.01,0.8,0.01,0.01,0.0052442,0.25606,460
13,4,0.01,0.8,0.01,0.01,0.0065552,0.28031,440
13,5,0.01,0.8,0.01,0.01,0.0055719,0.29486,416
13,6,0.01,0.8,0.01,0.01,0.0049164,0.29098,436
13,7,0.01,0.8,0.01,0.01,0.0078663,0.28031,452
13,8,0.01,0.8,0.01,0.01,0.0078663,0.29001,440
13,9,0.01,0.8,0.01,0.01,0.0078663,0.25897,452
13,10,0.01,0.8,0.01,0.01,0.008194,0.27255,452
13,11,0.01,0.8,0.01,0.01,0.0075385,0.29874,428
13,12,0.01,0.8,0.01,0.01,0.0088496,0.28031,428
13,13,0.01,0.8,0.01,0.01,0.0081967,0.26576,448
14,1,0.01,0.8,0.01,0.01,0.0056477,0.31243,416
14,2,0.01,0.8,0.01,0.01,0.0088246,0.31139,424
14,3,0.01,0.8,0.01,0.01,0.0060007,0.3093,412
14,4,0.01,0.8,0.01,0.01,0.0049418,0.30094,432
14,5,0.01,0.8,0.01,0.01,0.0024709,0.28318,460
14,6,0.01,0.8,0.01,0.01,0.0045888,0.3302,400
14,7,0.01,0.8,0.01,0.01,0.0060007,0.31452,400
14,8,0.01,0.8,0.01,0.01,0.0028239,0.27273,468
14,9,0.01,0.8,0.01,0.01,0.0031768,0.31034,440
14,10,0.01,0.8,0.01,0.01,0.0060007,0.30303,456
14,11,0.01,0.8,0.01,0.01,0.0063537,0.31975,440
14,12,0.01,0.8,0.01,0.01,0.0052947,0.32602,424
14,13,0.01,0.8,0.01,0.01,0.0060007,0.28631,460
14,14,0.01,0.8,0.01,0.01,0.0084716,0.31034,416
15,1,0.01,0.8,0.01,0.01,0.0022684,0.34155,404
15,2,0.01,0.8,0.01,0.01,0.0037807,0.34267,404
15,3,0.01,0.8,0.01,0.01,0.0041604,0.30123,420
15,4,0.01,0.8,0.01,0.01,0.0037821,0.32251,408
15,5,0.01,0.8,0.01,0.01,0.0030257,0.30907,432
15,6,0.01,0.8,0.01,0.01,0.0030257,0.32923,372
15,7,0.01,0.8,0.01,0.01,0.0022693,0.31467,412
15,8,0.01,0.8,0.01,0.01,0.0049168,0.30795,432
15,9,0.01,0.8,0.01,0.01,0.0034039,0.30571,436
15,10,0.01,0.8,0.01,0.01,0.0049168,0.30459,440
15,11,0.01,0.8,0.01,0.01,0.0022693,0.32475,404
15,12,0.01,0.8,0.01,0.01,0.0034039,0.32475,432
15,13,0.01,0.8,0.01,0.01,0.0045386,0.32139,404
15,14,0.01,0.8,0.01,0.01,0.0030257,0.32363,428
15,15,0.01,0.8,0.01,0.01,0.0034039,0.32027,404
16,1,0.01,0.8,0.01,0.01,0.00080678,0.35084,412
16,2,0.01,0.8,0.01,0.01,0.0016136,0.30907,428
16,3,0.01,0.8,0.01,0.01,0.0048407,0.32697,420
16,4,0.01,0.8,0.01,0.01,0.0020169,0.33294,424
16,5,0.01,0.8,0.01,0.01,0.0048407,0.34606,392
16,6,0.01,0.8,0.01,0.01,0.0032271,0.3401,392
16,7,0.01,0.8,0.01,0.01,0.0028237,0.33413,400
16,8,0.01,0.8,0.01,0.01,0.0036305,0.34726,396
16,9,0.01,0.8,0.01,0.01,0.0040339,0.32458,416
16,10,0.01,0.8,0.01,0.01,0.0028237,0.32936,404
16,11,0.01,0.8,0.01,0.01,0.0032271,0.321,428
16,12,0.01,0.8,0.01,0.01,0.0044373,0.33055,388
16,13,0.01,0.8,0.01,0.01,0.0024203,0.33413,404
16,14,0.01,0.8,0.01,0.01,0.0048407,0.34845,428
16,15,0.01,0.8,0.01,0.01,0.0032284,0.31742,396
16,16,0.01,0.8,0.01,0.01,0.0020178,0.36754,396
17,1,0.01,0.8,0.01,0.01,0.003856,0.35406,392
17,2,0.01,0.8,0.01,0.01,0.0012859,0.32234,420
17,3,0.01,0.8,0.01,0.01,0.0021432,0.35914,392
17,4,0.01,0.8,0.01,0.01,0.0025718,0.37183,396
17,5,0.01,0.8,0.01,0.01,0.0025718,0.35533,388
17,6,0.01,0.8,0.01,0.01,0.0021432,0.33883,404
17,7,0.01,0.8,0.01,0.01,0.0012859,0.36041,380
17,8,0.01,0.8,0.01,0.01,0.0042863,0.36168,396
17,9,0.01,0.8,0.01,0.01,0.0025718,0.33883,420
17,10,0.01,0.8,0.01,0.01,0.0025718,0.34518,376
17,11,0.01,0.8,0.01,0.01,0.0025718,0.3566,388
17,12,0.01,0.8,0.01,0.01,0.0021432,0.35533,404
17,13,0.01,0.8,0.01,0.01,0.0012859,0.36548,396
17,14,0.01,0.8,0.01,0.01,0.00085727,0.36041,384
17,15,0.01,0.8,0.01,0.01,0.0030004,0.35025,400
17,16,0.01,0.8,0.01,0.01,0.0021432,0.34391,400
17,17,0.01,0.8,0.01,0.01,0.0012859,0.31599,420
18,1,0.01,0.8,0.01,0.01,0.0018149,0.32617,396
18,2,0.01,0.8,0.01,0.01,0.00090744,0.35168,400
18,3,0.01,0.8,0.01,0.01,0.00090744,0.38255,368
18,4,0.01,0.8,0.01,0.01,0.0013612,0.3651,408
18,5,0.01,0.8,0.01,0.01,0.0018149,0.40403,352
18,6,0.01,0.8,0.01,0.01,0.0013612,0.35302,400
18,7,0.01,0.8,0.01,0.01,0.00090744,0.36913,384
18,8,0.01,0.8,0.01,0.01,0,0.34631,416
18,9,0.01,0.8,0.01,0.01,0.00090785,0.34228,408
18,10,0.01,0.8,0.01,0.01,0.00045393,0.37181,364
18,11,0.01,0.8,0.01,0.01,0.0013618,0.33557,428
18,12,0.01,0.8,0.01,0.01,0.0013618,0.32483,396
18,13,0.01,0.8,0.01,0.01,0.0022696,0.35034,392
18,14,0.01,0.8,0.01,0.01,0.00090785,0.35839,412
18,15,0.01,0.8,0.01,0.01,0,0.35839,392
18,16,0.01,0.8,0.01,0.01,0.0018157,0.34899,408
18,17,0.01,0.8,0.01,0.01,0.0013618,0.32617,400
18,18,0.01,0.8,0.01,0.01,0.0013618,0.36644,380
19,1,0.01,0.8,0.01,0.01,0,0.36879,356
19,2,0.01,0.8,0.01,0.01,0.0023946,0.38156,380
19,3,0.01,0.8,0.01,0.01,0.0014368,0.39433,384
19,4,0.01,0.8,0.01,0.01,0,0.37872,368
19,5,0.01,0.8,0.01,0.01,0,0.3844,376
19,6,0.01,0.8,0.01,0.01,0.00095785,0.37589,376
19,7,0.01,0.8,0.01,0.01,0.0019157,0.4,400
19,8,0.01,0.8,0.01,0.01,0.00095785,0.41135,364
19,9,0.01,0.8,0.01,0.01,0.0038314,0.39858,360
19,10,0.01,0.8,0.01,0.01,0.00095831,0.35319,428
19,11,0.01,0.8,0.01,0.01,0.0019166,0.38014,400
19,12,0.01,0.8,0.01,0.01,0,0.37589,380
19,13,0.01,0.8,0.01,0.01,0,0.36454,396
19,14,0.01,0.8,0.01,0.01,0,0.3844,372
19,15,0.01,0.8,0.01,0.01,0.00095831,0.3461,412
19,16,0.01,0.8,0.01,0.01,0.00047916,0.36879,400
19,17,0.01,0.8,0.01,0.01,0.00047916,0.34894,408
19,18,0.01,0.8,0.01,0.01,0.00095831,0.40709,344
19,19,0.01,0.8,0.01,0.01,0,0.35745,380
20,1,0.01,0.8,0.01,0.01,0.0015121,0.44328,348
20,2,0.01,0.8,0.01,0.01,0.00050403,0.4194,372
20,3,0.01,0.8,0.01,0.01,0.00050429,0.43284,368
20,4,0.01,0.8,0.01,0.01,0,0.41045,380
20,5,0.01,0.8,0.01,0.01,0.0010086,0.39851,356
20,6,0.01,0.8,0.01,0.01,0.0010086,0.40448,380
20,7,0.01,0.8,0.01,0.01,0.00050429,0.45821,312
20,8,0.01,0.8,0.01,0.01,0.00050429,0.40299,364
20,9,0.01,0.8,0.01,0.01,0.0010086,0.4,360
20,10,0.01,0.8,0.01,0.01,0,0.4209,340
20,11,0.01,0.8,0.01,0.01,0,0.4194,356
20,12,0.01,0.8,0.01,0.01,0.00050429,0.40896,340
20,13,0.01,0.8,0.01,0.01,0.0010086,0.38657,388
20,14,0.01,0.8,0.01,0.01,0,0.41642,356
20,15,0.01,0.8,0.01,0.01,0.00050429,0.37164,380
20,16,0.01,0.8,0.01,0.01,0.0010086,0.41343,368
20,17,0.01,0.8,0.01,0.01,0.0010086,0.39701,372
20,18,0.01,0.8,0.01,0.01,0.0010086,0.39552,364
20,19,0.01,0.8,0.01,0.01,0.0010086,0.43284,352
20,20,0.01,0.8,0.01,0.01,0.0010086,0.41045,356
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
